group_id,match_kind,digest,member_count,address,module,size,current_name,namespace
EXACT_00299,EXACT_BYTES,ffe014f6eeeba0be14666f8531dd52e07886b87c26688fc23df953b96f0bfd37,3,0x00311820,static.crs,8,GetMsgWin,app::util::G2DUtil
EXACT_00299,EXACT_BYTES,ffe014f6eeeba0be14666f8531dd52e07886b87c26688fc23df953b96f0bfd37,3,0x0048E180,static.crs,8,GetPicturePane,app::tool::PokeIconToolEx
EXACT_00299,EXACT_BYTES,ffe014f6eeeba0be14666f8531dd52e07886b87c26688fc23df953b96f0bfd37,3,0x004A8614,static.crs,8,GetSimpleAddressId,Savedata::MyStatus
MNEMONIC_00001,IDENTICAL_MNEMONICS,001f21454dd3af3e05a16a6fb35d878d6d21b31a4a369ed4f83f0aa9a7c6dcad,3,0x00417D1C,static.crs,68,SetMaterialColorConstant,poke_3d::model::BaseModel
MNEMONIC_00001,IDENTICAL_MNEMONICS,001f21454dd3af3e05a16a6fb35d878d6d21b31a4a369ed4f83f0aa9a7c6dcad,3,0x00418270,static.crs,68,FUN_00418270,Global
MNEMONIC_00001,IDENTICAL_MNEMONICS,001f21454dd3af3e05a16a6fb35d878d6d21b31a4a369ed4f83f0aa9a7c6dcad,3,0x00418308,static.crs,68,SetMaterialTextureCoordinatorTranslateUV,poke_3d::model::BaseModel
MNEMONIC_00002,IDENTICAL_MNEMONICS,002fc04f625ca418a3248e82a15503c87b862e2b0e857d0b28c2775af96b30e6,2,0x00465DD0,static.crs,36,IsValidFriendKey,NetAppLib::JoinFesta::JoinFestaPacketUtil
MNEMONIC_00002,IDENTICAL_MNEMONICS,002fc04f625ca418a3248e82a15503c87b862e2b0e857d0b28c2775af96b30e6,2,0x004AB434,static.crs,36,IsEnable,NetAppLib::JoinFesta::JoinFestaPersonalData
MNEMONIC_00003,IDENTICAL_MNEMONICS,003f671925c40745f0478c34aab45be0d85ae27eaf3ef75aa75b9edd1e9a6171,2,0x002F16C8,static.crs,40,FUN_002f16c8,Global
MNEMONIC_00003,IDENTICAL_MNEMONICS,003f671925c40745f0478c34aab45be0d85ae27eaf3ef75aa75b9edd1e9a6171,2,0x002F2C4C,static.crs,40,Terminate,app::tool::CharaSimpleModel
MNEMONIC_00004,IDENTICAL_MNEMONICS,0059343c0bc7538db5055566b57b106097a76afe7669573e7a7cd6af98ce9eb4,2,0x004531C4,static.crs,48,FUN_004531c4,Global
MNEMONIC_00004,IDENTICAL_MNEMONICS,0059343c0bc7538db5055566b57b106097a76afe7669573e7a7cd6af98ce9eb4,2,0x0045506C,static.crs,48,CallBack_CursorMove,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase
MNEMONIC_00005,IDENTICAL_MNEMONICS,00802f31fa1d87b5638e089cdc9a113ffbf14c7947a5dc700ffcfd326fdfcd05,2,0x002BB2F0,static.crs,204,FUN_002bb2f0,Global
MNEMONIC_00005,IDENTICAL_MNEMONICS,00802f31fa1d87b5638e089cdc9a113ffbf14c7947a5dc700ffcfd326fdfcd05,2,0x002BB3C0,static.crs,204,FUN_002bb3c0,Global
MNEMONIC_00006,IDENTICAL_MNEMONICS,00941f28b33c00cd7ce20b91a34d34b2f2475cab7c295134ecd51c0a31abf6bc,4,0x00264F50,static.crs,52,FUN_00264f50,Global
MNEMONIC_00006,IDENTICAL_MNEMONICS,00941f28b33c00cd7ce20b91a34d34b2f2475cab7c295134ecd51c0a31abf6bc,4,0x0026690C,static.crs,52,FUN_0026690c,Global
MNEMONIC_00006,IDENTICAL_MNEMONICS,00941f28b33c00cd7ce20b91a34d34b2f2475cab7c295134ecd51c0a31abf6bc,4,0x00281514,static.crs,52,FUN_00281514,Global
MNEMONIC_00006,IDENTICAL_MNEMONICS,00941f28b33c00cd7ce20b91a34d34b2f2475cab7c295134ecd51c0a31abf6bc,4,0x00284E44,static.crs,52,FUN_00284e44,Global
MNEMONIC_00007,IDENTICAL_MNEMONICS,00de87d32639d6354eba33fd457e869bf584a11ec1a50d859e434a95104bb3b8,2,0x0031E444,static.crs,20,GetZenryokuWazaNo,pml::wazadata
MNEMONIC_00007,IDENTICAL_MNEMONICS,00de87d32639d6354eba33fd457e869bf584a11ec1a50d859e434a95104bb3b8,2,0x0031E694,static.crs,20,GetPower,pml::wazadata
MNEMONIC_00008,IDENTICAL_MNEMONICS,00df97cdd6f168088f620f4fba2a2624b7dd22c8e7d01a05286bec895ca67296,2,0x00417110,static.crs,28,SetPosition,poke_3d::model::BaseModel
MNEMONIC_00008,IDENTICAL_MNEMONICS,00df97cdd6f168088f620f4fba2a2624b7dd22c8e7d01a05286bec895ca67296,2,0x00418600,static.crs,28,SetScale,poke_3d::model::BaseModel
MNEMONIC_00009,IDENTICAL_MNEMONICS,00f93754b44c48ef04ed2ea9b307a580c75f7195c50ccac430bebae77c4356e7,2,0x0033AB40,static.crs,160,FUN_0033ab40,Global
MNEMONIC_00009,IDENTICAL_MNEMONICS,00f93754b44c48ef04ed2ea9b307a580c75f7195c50ccac430bebae77c4356e7,2,0x0033BB08,static.crs,160,FUN_0033bb08,Global
MNEMONIC_00010,IDENTICAL_MNEMONICS,0183aa143d7b56f25f7f1585a2f33cb487adde419f0e84b2d9fa88c4cfbf2091,2,0x004B1C64,static.crs,64,FUN_004b1c64,Global
MNEMONIC_00010,IDENTICAL_MNEMONICS,0183aa143d7b56f25f7f1585a2f33cb487adde419f0e84b2d9fa88c4cfbf2091,2,0x004B1D08,static.crs,64,FUN_004b1d08,Global
MNEMONIC_00011,IDENTICAL_MNEMONICS,01d2cb9f168698ab4385a54e96b15c57fb6ebed4b1f716d6fa7196a3026117b5,4,0x003A9700,static.crs,56,StopPlayer,Sound
MNEMONIC_00011,IDENTICAL_MNEMONICS,01d2cb9f168698ab4385a54e96b15c57fb6ebed4b1f716d6fa7196a3026117b5,4,0x003A99AC,static.crs,56,Stop3DActor,Sound
MNEMONIC_00011,IDENTICAL_MNEMONICS,01d2cb9f168698ab4385a54e96b15c57fb6ebed4b1f716d6fa7196a3026117b5,4,0x003ABC6C,static.crs,56,Set3DActorPos,Sound
MNEMONIC_00011,IDENTICAL_MNEMONICS,01d2cb9f168698ab4385a54e96b15c57fb6ebed4b1f716d6fa7196a3026117b5,4,0x003ADA20,static.crs,56,Set3DActorVelocity,Sound
MNEMONIC_00012,IDENTICAL_MNEMONICS,01e46548b7f88d60b249ec183ebe1939d4b2198524f04aa5ddc1402d3f85e7cd,4,0x00490C14,static.crs,44,FUN_00490c14,Global
MNEMONIC_00012,IDENTICAL_MNEMONICS,01e46548b7f88d60b249ec183ebe1939d4b2198524f04aa5ddc1402d3f85e7cd,4,0x00491870,static.crs,44,FUN_00491870,Global
MNEMONIC_00012,IDENTICAL_MNEMONICS,01e46548b7f88d60b249ec183ebe1939d4b2198524f04aa5ddc1402d3f85e7cd,4,0x00491A68,static.crs,44,FUN_00491a68,Global
MNEMONIC_00012,IDENTICAL_MNEMONICS,01e46548b7f88d60b249ec183ebe1939d4b2198524f04aa5ddc1402d3f85e7cd,4,0x00491BE4,static.crs,44,FUN_00491be4,Global
MNEMONIC_00013,IDENTICAL_MNEMONICS,01f3a89ed71e4dd55628bc309377faa208de9b0f79c698d42366a36f6d4c7975,2,0x002D7F64,static.crs,12,FUN_002d7f64,Global
MNEMONIC_00013,IDENTICAL_MNEMONICS,01f3a89ed71e4dd55628bc309377faa208de9b0f79c698d42366a36f6d4c7975,2,0x00355084,static.crs,12,FUN_00355084,Global
MNEMONIC_00014,IDENTICAL_MNEMONICS,0255cf64d158f505ff96a5e457893cd7af9538c4a17fb6e1b2e4bf821b33ebf8,2,0x001D8F0C,static.crs,76,FUN_001d8f0c,Global
MNEMONIC_00014,IDENTICAL_MNEMONICS,0255cf64d158f505ff96a5e457893cd7af9538c4a17fb6e1b2e4bf821b33ebf8,2,0x001D8F64,static.crs,76,FUN_001d8f64,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00100D94,static.crs,2,thunk_FUN_00100d9a,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00100DD8,static.crs,2,thunk_FUN_00100ddc,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00102BB8,static.crs,4,thunk_FUN_00102888,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x001176A0,static.crs,4,thunk_FUN_00108f1c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00123780,static.crs,4,thunk_FUN_0012418c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00124C00,static.crs,4,thunk_FUN_001262e4,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0012B200,static.crs,4,thunk_FUN_0012c8e4,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00131800,static.crs,4,thunk_FUN_00132ee4,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0017A570,static.crs,4,operator.new,nn::nex::RootObject
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0018ADDC,static.crs,4,operator.delete,nn::nex::RootObject
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x001AC764,static.crs,4,thunk_FUN_001ba7f4,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x001D1B54,static.crs,4,Allocate,nn::nex::MemoryManager
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00241574,static.crs,4,thunk_FUN_001c9270,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x002585D0,static.crs,4,Enter,nn::os::CriticalSection
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0025865C,static.crs,4,Leave,nn::os::CriticalSection
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00263A34,static.crs,4,FUN_00263a34,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0027F76C,static.crs,4,thunk_FUN_00280740,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x002E1C5C,static.crs,4,~UIView,app::ui::UIView
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x002EEEB0,static.crs,4,~UIView,app::ui::UIView
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x002F9020,static.crs,4,SyncCreate,app::tool::InfoWindowSheetType
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x002F929C,static.crs,4,StartAsyncCreate,app::tool::InfoWindowSheetType
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00300388,static.crs,4,thunk_FUN_001015fe,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x003015E8,static.crs,4,thunk_FUN_005170d8,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0030181C,static.crs,4,operator.delete,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00341C8C,static.crs,4,thunk_FUN_00341b7c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00341C90,static.crs,4,thunk_FUN_00341b8c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00341CA8,static.crs,4,thunk_FUN_00341b7c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00341CAC,static.crs,4,thunk_FUN_00341b8c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00341CBC,static.crs,4,thunk_FUN_00341b7c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00341CC0,static.crs,4,thunk_FUN_00341b8c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x003577D8,static.crs,4,Memcpy,gfl2::core::Utility
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00367340,static.crs,4,thunk_FUN_00361ccc,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0036E2E4,static.crs,4,thunk_FUN_00371f30,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00379090,static.crs,4,thunk_FUN_0035a658,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x003D25C8,static.crs,4,IsWLANSwitchEnable,NetLib::NijiNetworkSystem
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x003E7634,static.crs,4,thunk_FUN_0041be1c,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x003F6EC8,static.crs,4,thunk_FUN_00250bb0,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00410E84,static.crs,4,~BaseModel,poke_3d::model::BaseModel
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x004347D0,static.crs,4,ChangeAnimation,PokeTool::PokeModel
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00455220,static.crs,4,Draw,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00455224,static.crs,4,Update,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0045B0A0,static.crs,4,~NetAppRegulationUpperView,NetAppLib::UI::NetAppRegulationUpperView
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x0048E5D4,static.crs,4,IsCreated,app::tool::InfoWindowSheetType
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x004A2A74,static.crs,4,GetClientID_Opponent,NetApp::Live::LiveNet
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x004AA54C,static.crs,4,IsDrawing,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00524EE4,static.crs,4,thunk_FUN_00278528,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00524EE8,static.crs,4,FUN_00524ee8,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00524F80,static.crs,4,thunk_FUN_00278ff0,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00525150,static.crs,4,FUN_00525150,Global
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x00525160,static.crs,4,GetSystemTick,nn::svc
MNEMONIC_00015,IDENTICAL_MNEMONICS,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,51,0x005251B4,static.crs,4,nndbgPanic,Global
MNEMONIC_00016,IDENTICAL_MNEMONICS,0287ad2462400b28788f1075b5ccee73a041829774506c77507bdc57d66d9fbc,2,0x0040E324,static.crs,196,FUN_0040e324,Global
MNEMONIC_00016,IDENTICAL_MNEMONICS,0287ad2462400b28788f1075b5ccee73a041829774506c77507bdc57d66d9fbc,2,0x0040EABC,static.crs,196,FUN_0040eabc,Global
MNEMONIC_00017,IDENTICAL_MNEMONICS,029d19936722bf805bfd2541545a24f12ee095bca30c6785de076c42f8c62bc9,2,0x0039B184,static.crs,72,FUN_0039b184,Global
MNEMONIC_00017,IDENTICAL_MNEMONICS,029d19936722bf805bfd2541545a24f12ee095bca30c6785de076c42f8c62bc9,2,0x0039E544,static.crs,72,FUN_0039e544,Global
MNEMONIC_00018,IDENTICAL_MNEMONICS,02b5bc5134375a031ed92f611f8f344883be3f4d41f88066b99382572157dd9a,3,0x0012989C,static.crs,252,FUN_0012989c,Global
MNEMONIC_00018,IDENTICAL_MNEMONICS,02b5bc5134375a031ed92f611f8f344883be3f4d41f88066b99382572157dd9a,3,0x0012FE9C,static.crs,252,FUN_0012fe9c,Global
MNEMONIC_00018,IDENTICAL_MNEMONICS,02b5bc5134375a031ed92f611f8f344883be3f4d41f88066b99382572157dd9a,3,0x0013649C,static.crs,252,FUN_0013649c,Global
MNEMONIC_00019,IDENTICAL_MNEMONICS,02b756911398bf1909ba888bf00364596a3573bc4820d582dcd3cf00f717fab0,2,0x004853D0,static.crs,20,FUN_004853d0,Global
MNEMONIC_00019,IDENTICAL_MNEMONICS,02b756911398bf1909ba888bf00364596a3573bc4820d582dcd3cf00f717fab0,2,0x0048E648,static.crs,20,IsAnime,app::tool::AppToolHPGaugePartsLayout
MNEMONIC_00020,IDENTICAL_MNEMONICS,02c39e633984f0d00559bad2f2c3c49ee9b6e62056a14cacd551422a1546bcaa,2,0x00492730,static.crs,76,CanEvolveByItem,pml::pokepara::CoreParam
MNEMONIC_00020,IDENTICAL_MNEMONICS,02c39e633984f0d00559bad2f2c3c49ee9b6e62056a14cacd551422a1546bcaa,2,0x004927F0,static.crs,76,FUN_004927f0,Global
MNEMONIC_00021,IDENTICAL_MNEMONICS,02dacaa4959b9ca3fa3436099fbebc861fd66414a241d79d27d777c72c852858,2,0x0054C2DC,static.crs,296,FUN_0054c2dc,Global
MNEMONIC_00021,IDENTICAL_MNEMONICS,02dacaa4959b9ca3fa3436099fbebc861fd66414a241d79d27d777c72c852858,2,0x0054D364,static.crs,296,FUN_0054d364,Global
MNEMONIC_00022,IDENTICAL_MNEMONICS,02eb1756ba05be2f37be5b8a944b6f607faaa1005644c58d3ff36bb64a3432a0,3,0x00166C8C,static.crs,44,FUN_00166c8c,Global
MNEMONIC_00022,IDENTICAL_MNEMONICS,02eb1756ba05be2f37be5b8a944b6f607faaa1005644c58d3ff36bb64a3432a0,3,0x00167198,static.crs,44,FUN_00167198,Global
MNEMONIC_00022,IDENTICAL_MNEMONICS,02eb1756ba05be2f37be5b8a944b6f607faaa1005644c58d3ff36bb64a3432a0,3,0x00167274,static.crs,44,FUN_00167274,Global
MNEMONIC_00023,IDENTICAL_MNEMONICS,039912859d49174828f9add87c456d8e22ac0b67578fa3a0813d4ee665c86dcb,2,0x003E0D30,static.crs,76,FUN_003e0d30,Global
MNEMONIC_00023,IDENTICAL_MNEMONICS,039912859d49174828f9add87c456d8e22ac0b67578fa3a0813d4ee665c86dcb,2,0x003F5514,static.crs,76,FUN_003f5514,Global
MNEMONIC_00024,IDENTICAL_MNEMONICS,03abfa7f191bb61910b83c8c48de2cc3061fac556b92e41fabac4c9fde748979,2,0x002B86D0,static.crs,32,FUN_002b86d0,Global
MNEMONIC_00024,IDENTICAL_MNEMONICS,03abfa7f191bb61910b83c8c48de2cc3061fac556b92e41fabac4c9fde748979,2,0x002B87A0,static.crs,32,FUN_002b87a0,Global
MNEMONIC_00025,IDENTICAL_MNEMONICS,03d6c43b0b184e6fb614192eb3d76355c6b1314de2041d8525f2130c79589fc9,2,0x0025F610,static.crs,56,FUN_0025f610,Global
MNEMONIC_00025,IDENTICAL_MNEMONICS,03d6c43b0b184e6fb614192eb3d76355c6b1314de2041d8525f2130c79589fc9,2,0x003713E4,static.crs,56,FUN_003713e4,Global
MNEMONIC_00026,IDENTICAL_MNEMONICS,0447b3313e297fe3025fa7c103b5fd82974ff8a18b733f34960f97fed6c22392,2,0x00464924,static.crs,92,FUN_00464924,Global
MNEMONIC_00026,IDENTICAL_MNEMONICS,0447b3313e297fe3025fa7c103b5fd82974ff8a18b733f34960f97fed6c22392,2,0x00465C84,static.crs,92,FUN_00465c84,Global
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468038,static.crs,64,FUN_00468038,Global
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468498,static.crs,64,SetRequestJoinFestaShop,NetAppLib::JoinFesta::JoinFestaPersonalData
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468788,static.crs,64,FUN_00468788,Global
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x004689E0,static.crs,64,SetRequestJoinFestaPersonal,NetAppLib::JoinFesta::JoinFestaPersonalData
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468A20,static.crs,64,FUN_00468a20,Global
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468A60,static.crs,64,FUN_00468a60,Global
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468AA8,static.crs,64,FUN_00468aa8,Global
MNEMONIC_00027,IDENTICAL_MNEMONICS,047522cd3380df16634e8d79f6581da11f07b25bcc1599855d2f4b0f5f694c21,8,0x00468E68,static.crs,64,FUN_00468e68,Global
MNEMONIC_00028,IDENTICAL_MNEMONICS,0476cf54d3ff2986739bbef2c3009f9a20d305d8a5ac852b7cf4199631db30a2,5,0x00554B18,static.crs,116,FUN_00554b18,Global
MNEMONIC_00028,IDENTICAL_MNEMONICS,0476cf54d3ff2986739bbef2c3009f9a20d305d8a5ac852b7cf4199631db30a2,5,0x00554BC0,static.crs,116,FUN_00554bc0,Global
MNEMONIC_00028,IDENTICAL_MNEMONICS,0476cf54d3ff2986739bbef2c3009f9a20d305d8a5ac852b7cf4199631db30a2,5,0x00554DA4,static.crs,116,FUN_00554da4,Global
MNEMONIC_00028,IDENTICAL_MNEMONICS,0476cf54d3ff2986739bbef2c3009f9a20d305d8a5ac852b7cf4199631db30a2,5,0x00554E4C,static.crs,116,FUN_00554e4c,Global
MNEMONIC_00028,IDENTICAL_MNEMONICS,0476cf54d3ff2986739bbef2c3009f9a20d305d8a5ac852b7cf4199631db30a2,5,0x00554F6C,static.crs,116,FUN_00554f6c,Global
MNEMONIC_00029,IDENTICAL_MNEMONICS,047b4a0c92bc519f1a0fafe49cee0d004610c5f1791399b34ab94de48d386987,3,0x002C3EB4,static.crs,16,FUN_002c3eb4,Global
MNEMONIC_00029,IDENTICAL_MNEMONICS,047b4a0c92bc519f1a0fafe49cee0d004610c5f1791399b34ab94de48d386987,3,0x00499140,static.crs,16,GetAngle,gfl2::ui::Gyroscope
MNEMONIC_00029,IDENTICAL_MNEMONICS,047b4a0c92bc519f1a0fafe49cee0d004610c5f1791399b34ab94de48d386987,3,0x00499150,static.crs,16,GetSpeed,gfl2::ui::Gyroscope
MNEMONIC_00030,IDENTICAL_MNEMONICS,04fc57669fcbcb2745573d3d31ed4f11d8fae20a13bed895354c979cfaed90b5,2,0x0033DAC8,static.crs,140,FUN_0033dac8,Global
MNEMONIC_00030,IDENTICAL_MNEMONICS,04fc57669fcbcb2745573d3d31ed4f11d8fae20a13bed895354c979cfaed90b5,2,0x0033DB54,static.crs,140,FUN_0033db54,Global
MNEMONIC_00031,IDENTICAL_MNEMONICS,052114db7381f5ff5d168b26d5e0109dc35e848b015202351b8649fb52132153,3,0x00451654,static.crs,76,FUN_00451654,Global
MNEMONIC_00031,IDENTICAL_MNEMONICS,052114db7381f5ff5d168b26d5e0109dc35e848b015202351b8649fb52132153,3,0x00453334,static.crs,76,FUN_00453334,Global
MNEMONIC_00031,IDENTICAL_MNEMONICS,052114db7381f5ff5d168b26d5e0109dc35e848b015202351b8649fb52132153,3,0x004550A0,static.crs,76,getJoinFestaPlayerData,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase
MNEMONIC_00032,IDENTICAL_MNEMONICS,052b0f98aa8f4a51dddbefa75bed294d9b7b11f618afb5079599931232a8abe3,2,0x0033F520,static.crs,136,FUN_0033f520,Global
MNEMONIC_00032,IDENTICAL_MNEMONICS,052b0f98aa8f4a51dddbefa75bed294d9b7b11f618afb5079599931232a8abe3,2,0x0033FC10,static.crs,136,FUN_0033fc10,Global
