address,current_name,qualified_name,namespace,module,memory_block,size,instruction_count,basic_block_count,caller_count,callee_count,prototype,return_type,strings_referenced,known_symbols_referenced,globals_referenced,vtable_relationship,rtti_relationship,symbol_source,signature_source,is_thunk,thunk_target,unknown_type_count,indirect_call_count,switch_count,loop_count,body_sha256,mnemonic_sha256,provenance,confidence,evidence_type,source_exists,source_file,source_status,compile_status,semantic_status,asm_status,runtime_status,subsystem,code_family,difficulty_score,tier,score_rationale,subsystem_priority,queue_rank
0x00220C7C,FUN_00220c7c,FUN_00220c7c,Global,static.crs,.text,24,6,1,1,1,qBuffer * __stdcall FUN_00220c7c(undefined4 * param_1),qBuffer *,,nn::nex::qBuffer::~qBuffer,DAT_00614580,,,DEFAULT,ANALYSIS,false,,1,0,0,0,247e4f966bda34b64406512ba31959dbdc4c33917652d57c54b6589b7b5822fb,645313fbd8ce5d9b93565c313b4dfbae6d0b6e22e881ed82b1ccb47ad45bb245,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4360
0x0025ACE4,FUN_0025ace4,FUN_0025ace4,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_0025ace4(void),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,8a5d0d8a81e57e876d2e36e08d72fe91f834922c88a77267026032030f76b907,1365ccfb87c8c1569f5f91119df3f68c5d27295375074cbe10845d717167455e,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4361
0x00299E10,FUN_00299e10,FUN_00299e10,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_00299e10(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,7a56b17626009790a97f59e1e5dbf4e9a6f6a97c3298a240ce764023e73bb6a0,1365ccfb87c8c1569f5f91119df3f68c5d27295375074cbe10845d717167455e,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4362
0x002BDCE4,FUN_002bdce4,FUN_002bdce4,Global,static.crs,.text,24,6,1,1,1,undefined __stdcall FUN_002bdce4(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,fbd32e9c053791bc872742472feb1f813b57b73206949be7da5188b0ac84efb7,a3b92be9a68036df8c53cbaade77dadd84277b18b908b5a612281bb53d57bdf5,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4363
0x002F33D0,FUN_002f33d0,FUN_002f33d0,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_002f33d0(UIView * param_1),undefined,,app::ui::UIView::Update,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,cbe5f53cac89c233c5b2fe0c51087b2133b1f3655db1470ee4afe9a406fea9fb,88e19499c5e313925b3819005189866309eb0c95ab8b6b260784d3c98e580d3f,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4364
0x00350654,FUN_00350654,FUN_00350654,Global,static.crs,.text,24,6,1,1,1,int __stdcall FUN_00350654(undefined4 * param_1),int,,,DAT_0061a270,,,DEFAULT,ANALYSIS,false,,1,0,0,0,e5a23f443bdffc0e7093bae0251866b01c172005bc01dca675969b42946b6366,645313fbd8ce5d9b93565c313b4dfbae6d0b6e22e881ed82b1ccb47ad45bb245,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4365
0x00389FF8,FUN_00389ff8,FUN_00389ff8,Global,static.crs,.text,24,6,1,0,1,"undefined __stdcall FUN_00389ff8(int param_1, int param_2)",undefined,,gfl2::heap::Manager::GetHeapByHeapId,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,4a3d12b00d6bbd4815bc30eaeb175309722b0511714481b2e704f5e4ab0db07d,381a6e02d984d4456af929a7971272158f2b46ed2ef93783c80a36714e71c770,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4366
0x0040A2EC,FUN_0040a2ec,FUN_0040a2ec,Global,static.crs,.text,24,6,1,1,1,undefined __stdcall FUN_0040a2ec(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,4041a94ad70a9ee2fa72fa2a35aa17d505168b4380f9801f7387c36b0d200e30,dbd16ad9c1412e8a5faa8c56948c3734e5d5f4421534a3e96ca8fb037c3214ac,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4367
0x00413384,FUN_00413384,FUN_00413384,Global,static.crs,.text,24,6,1,1,1,AnimationPackList * __stdcall FUN_00413384(undefined4 * param_1),AnimationPackList *,,gfl2::animation::AnimationPackList::~AnimationPackList,DAT_0061d58c,,,DEFAULT,ANALYSIS,false,,1,0,0,0,50f20b07113711c8e5eb954940f36980959a503e55b91a648dc4d9cfdf42611b,645313fbd8ce5d9b93565c313b4dfbae6d0b6e22e881ed82b1ccb47ad45bb245,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4368
0x00425CAC,FUN_00425cac,FUN_00425cac,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_00425cac(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,f8390e7a3f3667f101827319d941e07a0e0b9de27e6f66944946a04d91ab4227,dbd16ad9c1412e8a5faa8c56948c3734e5d5f4421534a3e96ca8fb037c3214ac,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4369
0x004264FC,FUN_004264fc,FUN_004264fc,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_004264fc(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,391f10c352d893743065f1dd2fff5fac7763206269eb451837f451d572577a4d,dbd16ad9c1412e8a5faa8c56948c3734e5d5f4421534a3e96ca8fb037c3214ac,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4370
0x004265F0,FUN_004265f0,FUN_004265f0,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_004265f0(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,72e3b325c5dd65b7a43f879cdf8556afed836a773d6800ad7a50e6ba9bb62b3a,dbd16ad9c1412e8a5faa8c56948c3734e5d5f4421534a3e96ca8fb037c3214ac,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4371
0x004266F0,FUN_004266f0,FUN_004266f0,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_004266f0(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,f4f31c93ee586b8224dad8a9384ce1fa2d8e403f1c29fa984edfc15c6168d55a,dbd16ad9c1412e8a5faa8c56948c3734e5d5f4421534a3e96ca8fb037c3214ac,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4372
0x00459FA8,FUN_00459fa8,FUN_00459fa8,Global,static.crs,.text,24,6,1,2,1,Regulation * __stdcall FUN_00459fa8(undefined4 * param_1),Regulation *,,Regulation::~Regulation,DAT_0061ef98,,,DEFAULT,ANALYSIS,false,,1,0,0,0,375f95b1c5983c7654aade521ec128c48e4603a09a1137cfa6864af7d33ba409,645313fbd8ce5d9b93565c313b4dfbae6d0b6e22e881ed82b1ccb47ad45bb245,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4373
0x0047396C,FUN_0047396c,FUN_0047396c,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_0047396c(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,2162dca63c451f3cdc50aed012f3109ed4d6a4f0c0227e965619323a57b88718,1365ccfb87c8c1569f5f91119df3f68c5d27295375074cbe10845d717167455e,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4374
0x0047983C,FUN_0047983c,FUN_0047983c,Global,static.crs,.text,24,6,1,1,1,undefined __stdcall FUN_0047983c(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,ef84620b36ed0e94c17d5e835681f766d29ea759985656e66f8cdea3097b0322,1c16d21372fe80d3eed548b656d81193dfeea86d4c6ea61ed88ee49c83cea140,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4375
0x0049BA84,FUN_0049ba84,FUN_0049ba84,Global,static.crs,.text,24,6,1,1,1,"undefined4 __stdcall FUN_0049ba84(int param_1, uint param_2)",undefined4,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,6aca6826102f5477660c27ae25cba4b514feeaf4be76d4d7b70a2ca21d3c64d2,e50b07eb62e340fc06e040a35a12fcf4f6f7d0bf85eedb84fdc7fff4879ecb32,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4376
0x004A4EC8,FUN_004a4ec8,FUN_004a4ec8,Global,static.crs,.text,24,6,1,1,1,"undefined __stdcall FUN_004a4ec8(int param_1, int param_2, AsyncFileManager * param_3)",undefined,,gfl2::fs::AsyncFileManager::IsArcFileLoadDataFinished,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,dfeecaac6ae61f00ff6fa87f9e205e6fe86731210eee4e8e1e5841be25bb27e0,d45d330ed251a144cbf40803cc2e8dceceae3aae77a85db9ff016f1ecb836dae,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4377
0x004B0180,FUN_004b0180,FUN_004b0180,Global,static.crs,.text,24,6,1,0,1,undefined __stdcall FUN_004b0180(int param_1),undefined,,operator.delete,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,a6dbe8bd2c382320ef558f23ede2386764a5357820a232c6374ed8767387f846,216ab5a596355b16d6582eb9a5b68d86ddc0865ae69f58b344550de318aa2851,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4378
0x004B172C,FUN_004b172c,FUN_004b172c,Global,static.crs,.text,24,6,1,0,1,"undefined __stdcall FUN_004b172c(int param_1, int * param_2, int param_3, uint param_4, int param_5)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,1e89e68000b047227d9d045b6c791a085b7d203e963fc83ed6984a33aefe207b,4baff7340239da20733e29ee869ef290c24f580efb5441bbdb7ef6efcb7524f5,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4379
0x00555F48,FUN_00555f48,FUN_00555f48,Global,static.crs,.text,24,6,1,0,1,"undefined __stdcall FUN_00555f48(int param_1, uint * param_2, uint param_3, uint * param_4, uint param_5)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,70633ac4c52cf404d5b5d3ee5229ff46a29c72cce9f6b78d652ceb17efd2b1bc,4baff7340239da20733e29ee869ef290c24f580efb5441bbdb7ef6efcb7524f5,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=24; blocks=1; calls=1; unknown_types=1,7,4380
0x0013A848,FUN_0013a848,FUN_0013a848,Global,static.crs,.text,28,7,1,1,1,undefined __stdcall FUN_0013a848(void),undefined,,__aeabi_memclr4,DAT_00003000|DAT_0063ef50|DAT_0063ef54,,,DEFAULT,ANALYSIS,false,,1,0,0,0,96286f73d06271e7496c35f5b5166d4053021b98d222e36bffc86b9e029acc34,c7ba9cb5f3439242ca4b96fbe8ba97398bf24951b03f6c61a65ae49e3ee880d7,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4381
0x0016EA70,FUN_0016ea70,FUN_0016ea70,Global,static.crs,.text,28,7,1,1,1,undefined __stdcall FUN_0016ea70(void),undefined,,,DAT_0066dbd0|DAT_0066dbd4|DAT_0066dbd8,,,DEFAULT,ANALYSIS,false,,1,0,0,0,af12c70775b2f1c4ed2eeee9e6891acee249ced736541abe2b2c132283e5d94b,7fecb1e0fe9ca3105e38e8a34f1509c0c27a9c31b90837992606a96631bb5878,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4382
0x0018248C,FUN_0018248c,FUN_0018248c,Global,static.crs,.text,28,7,1,1,1,undefined4 __stdcall FUN_0018248c(void),undefined4,,,DAT_00647e64,,,DEFAULT,ANALYSIS,false,,1,0,0,0,8f092f35b7bec9d8ae9d054d20a4ae272c6adec931b1ddf876da1ecd2efdabf9,db14d07bd44d042abfc44c4ca8697a434d0b39dfdf67eeafb5a025d7f1244c79,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4383
0x001827C0,FUN_001827c0,FUN_001827c0,Global,static.crs,.text,28,7,1,1,1,undefined4 __stdcall FUN_001827c0(void),undefined4,,,DAT_00647e64,,,DEFAULT,ANALYSIS,false,,1,0,0,0,197cd33f4b9f54d2d97f962d754be3633b69e33d3f1ba83169943d734e2c97cc,db14d07bd44d042abfc44c4ca8697a434d0b39dfdf67eeafb5a025d7f1244c79,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4384
0x001D0AF4,FUN_001d0af4,FUN_001d0af4,Global,static.crs,.text,28,7,1,1,1,"undefined __stdcall FUN_001d0af4(int param_1, int * param_2, uint param_3)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,67d6ff4d1b9110069068447506d0b983dcc47f31c173f745b32800ee24fbd8ce,f81dd21349196f190d70069f663bd7ae0f4c8f1c263bd0b074ed2120ca291565,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4385
0x0021F824,FUN_0021f824,FUN_0021f824,Global,static.crs,.text,28,7,1,0,1,"undefined __stdcall FUN_0021f824(int * param_1, int param_2, int * param_3, int param_4)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,bb9bfac966980ef9681daffc82ab885720c97ddc5c6f4c509dcacc566e8c1de1,7b63d375f902cf8a0d214114eec650fa0a1ed5fadc1736be756ed24ee47ca4f6,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4386
0x002302F0,FUN_002302f0,FUN_002302f0,Global,static.crs,.text,28,7,1,2,1,"undefined4 __stdcall FUN_002302f0(int param_1, uint param_2)",undefined4,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,aca9efcd1c4b1428ec7dec2940a1e67e80ec40101bbf816b67d723453d768cc3,aafabd1cce0eb6b9d76ab7782c8b01cb90c16fab5f29fa7ef19bd2e8cdd6c18a,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4387
0x00277570,FUN_00277570,FUN_00277570,Global,static.crs,.text,28,7,1,3,1,"undefined __stdcall FUN_00277570(char * param_1, uint param_2, char * param_3, uint param_4)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,991955e3ec8aeaa8c922ba383d75b00761c511a53eae4a2bb067436c64e82bcf,4db098ccd18181cff3ae83712c8e9b813b83846f914643043ae3572c759dc808,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4388
0x002BC298,FUN_002bc298,FUN_002bc298,Global,static.crs,.text,28,7,1,0,1,"undefined __stdcall FUN_002bc298(int param_1, int param_2, int param_3)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,63b1cac0228456dcf0b96a15478ddd39e58bf8fd0c24d68a583f6f4e5a5d4928,0610f230b2458886e0ef36a6453aa017fd678a86b75b880edddee2a1180272f9,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4389
0x002E87A8,FUN_002e87a8,FUN_002e87a8,Global,static.crs,.text,28,7,1,1,1,"undefined __stdcall FUN_002e87a8(int param_1, int * param_2)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,3b7c568d36c7f14567fbb298ff0a85290c9c005979193d9df617b31bf6aabf97,914ddf00355852dc27c8703591807fd4f79167bfe25583fcfa2c2a3ba66ed6a2,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4390
0x00347970,FUN_00347970,FUN_00347970,Global,static.crs,.text,28,7,1,0,1,"undefined __stdcall FUN_00347970(int param_1, uint param_2)",undefined,,nngxGetPhysicalAddr,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,339d95acae39cabf43859b9aff8ecb059839dbe485da37f0137b3a742d72972d,05f5f7c0ba7f3b5be4c97e99f42b4875246c280bc5f3f8a5d781dbadaf0f933b,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4391
0x00353890,FUN_00353890,FUN_00353890,Global,static.crs,.text,28,7,1,1,1,undefined __stdcall FUN_00353890(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,2eaaecc296db7118f7ee1d38efaba4a7097259d6067258d9658d97575c2a3e72,774cce0b8515b0e470f71aad4a5824a6645cc1909609c0504ed6da13f3b9abd9,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4392
0x0035E4D0,FUN_0035e4d0,FUN_0035e4d0,Global,static.crs,.text,28,7,1,0,1,undefined __stdcall FUN_0035e4d0(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,b8d82df7a0a0406882d040d36a6020c6c36cd7094f9b0e3222d2ebef48fa8d30,25c9be2c16b93f79d7c2db029d923428bb24c2188b97aea5c45ccb08a1aad6c6,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4393
0x003E82FC,FUN_003e82fc,FUN_003e82fc,Global,static.crs,.text,28,7,1,0,1,undefined __stdcall FUN_003e82fc(int param_1),undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,3244ede2448106bc58807d02bbadb31e0825b76d26aca3a911580a61a4efa339,257f333ad772efdb2d3325741f247f1f67fc72a70ae3276b68343072ec6548bc,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4394
0x004715C0,FUN_004715c0,FUN_004715c0,Global,static.crs,.text,28,7,1,0,1,undefined __stdcall FUN_004715c0(void),undefined,,gfl2::base::SingletonAccessor<NetAppLib::JoinFesta::JoinFestaAttractionManager>::GetInstance,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,480b39106c946c97e4c895fd16b5a82f12a5f04555a9a67f452c4c0e45106a0d,6fbf4bb844b4efbece5e8e3ee0f2903a22e86e720fdaed1cc99ac1db75ec9d47,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4395
0x004791D8,FUN_004791d8,FUN_004791d8,Global,static.crs,.text,28,7,1,1,1,undefined1 __stdcall FUN_004791d8(int param_1),undefined1,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,8db43b56621a52461351f90a6958031faaa7c3fbe79d55fc2e5f99d772899a41,cbe9494a36ef6ae51717008f68591002eb15880e6be2d8a9937fd3981f2703be,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4396
0x00485390,FUN_00485390,FUN_00485390,Global,static.crs,.text,28,7,3,2,0,byte __stdcall FUN_00485390(int param_1),byte,,,,,,DEFAULT,ANALYSIS,false,,0,0,0,0,3145806836fd16ad40a8c73761b04511e15905c0407560a2127625995654e777,aa7aba4a50a2643eeb2d5f2c9c2a5ef02a0e8e28cca23e3089213bc189a430bb,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=3; calls=0,7,4397
0x004892AC,FUN_004892ac,FUN_004892ac,Global,static.crs,.text,28,7,1,2,1,undefined4 __stdcall FUN_004892ac(int param_1),undefined4,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,eacad56ce120230409b6c9701437e1dfb16673350dd1b730063a29da4ac6b57a,713f3f631d8f101ecf387a30528f73003f26dc931bca7eddbcb77bbddef58fd1,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4398
0x004894F4,FUN_004894f4,FUN_004894f4,Global,static.crs,.text,28,7,1,2,1,undefined4 __stdcall FUN_004894f4(int param_1),undefined4,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,4f14d425517a0f3711b89ceffb9fcde84cddd54771c36c3251138a42d02b7578,713f3f631d8f101ecf387a30528f73003f26dc931bca7eddbcb77bbddef58fd1,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4399
0x00489654,FUN_00489654,FUN_00489654,Global,static.crs,.text,28,7,1,1,1,undefined4 __stdcall FUN_00489654(int param_1),undefined4,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,2612f285f2a0a615e5e5f12ff755c1deb55f2b10bec6b4d7a844b548ad4e17d0,713f3f631d8f101ecf387a30528f73003f26dc931bca7eddbcb77bbddef58fd1,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4400
0x004993A4,FUN_004993a4,FUN_004993a4,Global,static.crs,.text,28,7,1,4,1,"undefined2 __stdcall FUN_004993a4(int param_1, uint param_2)",undefined2,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,b10d6d0150c031782bd8a0816e3680913f652f0ac514c09fb35c46723fd0cc49,cde5e75d8feaeaacc698d016bf4fdbb944e565b23e760bb4b6d73cb2e398dda9,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4401
0x004993E8,FUN_004993e8,FUN_004993e8,Global,static.crs,.text,28,7,1,2,1,"undefined2 __stdcall FUN_004993e8(int param_1, uint param_2)",undefined2,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,72a70ca7290f25719c79d7ec4e15f9eeaa0adf67649e83ead57837832b233f34,cde5e75d8feaeaacc698d016bf4fdbb944e565b23e760bb4b6d73cb2e398dda9,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4402
0x0049CE04,FUN_0049ce04,FUN_0049ce04,Global,static.crs,.text,28,7,1,2,1,undefined4 __stdcall FUN_0049ce04(void),undefined4,,,DAT_0066e5bc,,,DEFAULT,ANALYSIS,false,,1,0,0,0,9e98c5bbc51d91cdfb1900722e3d86d27222c633a3b42ecb68dd37307168d6b7,db14d07bd44d042abfc44c4ca8697a434d0b39dfdf67eeafb5a025d7f1244c79,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4403
0x00524F84,FUN_00524f84,FUN_00524f84,Global,static.crs,.text,28,7,1,1,1,"undefined __stdcall FUN_00524f84(char * param_1, uint param_2, char * param_3, uint param_4)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,47486007ac4712d581eb16011b2a40175189949c14561111892852b7ef6ceb7c,4db098ccd18181cff3ae83712c8e9b813b83846f914643043ae3572c759dc808,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=28; blocks=1; calls=1; unknown_types=1,7,4404
0x00142C7C,FUN_00142c7c,FUN_00142c7c,Global,static.crs,.text,32,8,1,7,1,"undefined __stdcall FUN_00142c7c(int * param_1, int * param_2, int param_3, int param_4)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,fd42c770374fa93a7db751b400ca7231026c76b5181cbc2a79fe41235e54dc70,fd04018f8ae2a38bc74f6bb01bf841411a16991f9aafa9bb3f749169897b2f06,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=32; blocks=1; calls=1; unknown_types=1,7,4405
0x0016F9E4,FUN_0016f9e4,FUN_0016f9e4,Global,static.crs,.text,32,8,1,2,1,"undefined4 __stdcall FUN_0016f9e4(int param_1, int param_2, int param_3)",undefined4,,__aeabi_uidivmod,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,c4c16cf19a1d749540153720740ac243f576015df418a612dd22f7fdaf1752bc,e4ae4d7c5834880f264e7dce08d4ac976c56be59029be9912b5938d3e91b0649,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=32; blocks=1; calls=1; unknown_types=1,7,4406
0x00174B78,FUN_00174b78,FUN_00174b78,Global,static.crs,.text,32,8,1,0,1,"undefined __stdcall FUN_00174b78(int param_1, int param_2)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,562bab9416aa381857e7426a3ed449e2ca70012848d757523c3eb06f58e37263,53ce2cf4457a8ac4d1926894035cbeee6556673f7f8f0d1c6bf0dc485f3ec143,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=32; blocks=1; calls=1; unknown_types=1,7,4407
0x00179274,FUN_00179274,FUN_00179274,Global,static.crs,.text,32,8,1,52,0,"bool __stdcall FUN_00179274(int param_1, uint param_2)",bool,,,,,,DEFAULT,ANALYSIS,false,,0,0,0,0,5da52ace001e3a24031c89eb5e75e4e0d12e6ff5df4886cd1a2f3640318ab347,edaf97c2e8b0f32e8807adea8bf732a95383f62f17f6f988a740ced82e090e5d,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=32; blocks=1; calls=0,7,4408
0x0019AB30,FUN_0019ab30,FUN_0019ab30,Global,static.crs,.text,32,8,1,0,1,"undefined4 __stdcall FUN_0019ab30(int param_1, int param_2)",undefined4,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,f8c15c7c2256f941ca993c57131db414c9dd070118599d860dfe609c12b782dc,6bf7c0957bebc795f2a61ada20a2caf55f438ed9405667badc5265738a5d0d02,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=32; blocks=1; calls=1; unknown_types=1,7,4409
0x001A9268,FUN_001a9268,FUN_001a9268,Global,static.crs,.text,32,8,1,0,1,"undefined __stdcall FUN_001a9268(uint param_1, int param_2, int param_3, Message param_4)",undefined,,,,,,DEFAULT,ANALYSIS,false,,1,0,0,0,893b57a26fbd53743e15f7d46512b3e0e74bd4a06960d67ae574fa351e83b4ca,f021623f96ca882fd8a71ff837531605797560971fbbfee395416cd99dfbd871,UNKNOWN,,,false,,,,,,,,UNKNOWN,14,TIER_1,size=32; blocks=1; calls=1; unknown_types=1,7,4410
