target_program,target_address,target_offset,name,mangled_name,namespace,kind,provenance,confidence,evidence_type,source_program,source_file,source_module,source_segment,source_offset,body_sha256,notes
PokemonMoon_US_v1_0,0x003070B4,0x002070B4,app::util::GetPaneHelper::GetPane(unsigned int),_ZN3app4util13GetPaneHelper7GetPaneEj,app::util::GetPaneHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002070B4,4f463da07fdc31027f80cf53ee352fc3f1c0c9b99288398ab04eadc7c5bc182d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003070E8,0x002070E8,"app::util::GetPaneHelper::GetPaneHelper(gfl2::lyt::LytWk*, gfl2::lyt::LytMultiResID*)",_ZN3app4util13GetPaneHelperC1EPN4gfl23lyt5LytWkEPNS3_13LytMultiResIDE,app::util::GetPaneHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002070E8,61f3a4de55344f967dd3f4c2e05e34a57e2f09a401cc80da9a31817d3aa85638,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030712C,0x0020712C,app::util::GetPaneHelper::~GetPaneHelper(),_ZN3app4util13GetPaneHelperD1Ev,app::util::GetPaneHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020712C,379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030732C,0x0020732C,"app::util::GetWazaTextColor(unsigned int, unsigned int, nw::ut::Color8)",_ZN3app4util16GetWazaTextColorEjjN2nw2ut6Color8E,app::util,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020732C,3c42b0560056dc5c3c2d79a79f7a7619013a14d9171319f240fc1184df4d0e48,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003073A8,0x002073A8,"app::util::OutputPokemonType(unsigned char*, unsigned char*, pml::pokepara::PokemonParam const*)",_ZN3app4util17OutputPokemonTypeEPhS1_PKN3pml8pokepara12PokemonParamE,app::util,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002073A8,eb2419d9242f2c8abda47ac5f40698f70e9377d060cfe6cd3a16161d4aea5740,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307408,0x00207408,app::util::GetPokeNowLvExpNum(pml::pokepara::PokemonParam const*),_ZN3app4util18GetPokeNowLvExpNumEPKN3pml8pokepara12PokemonParamE,app::util,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207408,1a01d3c086268283b2ecbe49ff6a05c82f1a2f30aff1dda9dce78b5ed833442e,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307444,0x00207444,"app::util::AppRenderingManager::AddDrawEnv(app::util::AppRenderingManager::RenderPlaceType::Tag, gfl2::renderingengine::scenegraph::instance::DrawEnvNode*, unsigned int)",_ZN3app4util19AppRenderingManager10AddDrawEnvENS1_15RenderPlaceType3TagEPN4gfl215renderingengine10scenegraph8instance11DrawEnvNodeEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207444,5ff357a86b217de3f448a01daa259f083288cf1e428780be835c225209704eaf,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307528,0x00207528,"app::util::AppRenderingManager::SyncCreate(app::util::AppRenderingManager::Description const&, app::util::Heap*, System::nijiAllocator*, gfl2::fs::AsyncFileManager*)",_ZN3app4util19AppRenderingManager10SyncCreateERKNS1_11DescriptionEPNS0_4HeapEPN6System13nijiAllocatorEPN4gfl22fs16AsyncFileManagerE,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207528,56f739ba27367b7a1907082e9630f04480376826e8621031f5a49b47ef4aa0c6,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307BBC,0x00207BBC,"app::util::AppRenderingManager::RemoveModel(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::BaseModel*, unsigned int)",_ZN3app4util19AppRenderingManager11RemoveModelENS1_15RenderPlaceType3TagEPN7poke_3d5model9BaseModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207BBC,8c6f0f2bb16d86b2e66257deb9d811961d8b674317f71db8e1358356669b3b99,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307C68,0x00207C68,"app::util::AppRenderingManager::UnsetCamera(app::util::AppRenderingManager::RenderPlaceType::Tag, unsigned int)",_ZN3app4util19AppRenderingManager11UnsetCameraENS1_15RenderPlaceType3TagEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207C68,f9396ee710e4e11e4a657f788d234b1fa8fa6ef9f58031b8d8412364fceef39c,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307CE0,0x00207CE0,"app::util::AppRenderingManager::AddPokeModel(app::util::AppRenderingManager::RenderPlaceType::Tag, PokeTool::PokeModel*, unsigned int)",_ZN3app4util19AppRenderingManager12AddPokeModelENS1_15RenderPlaceType3TagEPN8PokeTool9PokeModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207CE0,a855469011f8e1a3a4d7cba896b77d5f8b7d0cc4b91faa06965e717b6b9de9b2,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307E90,0x00207E90,"app::util::AppRenderingManager::AddCharaModel(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::CharaModel*, unsigned int)",_ZN3app4util19AppRenderingManager13AddCharaModelENS1_15RenderPlaceType3TagEPN7poke_3d5model10CharaModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207E90,d63be4ff49c1fa49330c7efe2e01f3fceb7110a4c635f45835b46c28c49c38d4,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00307F3C,0x00207F3C,"app::util::AppRenderingManager::RemoveDrawEnv(app::util::AppRenderingManager::RenderPlaceType::Tag, gfl2::renderingengine::scenegraph::instance::DrawEnvNode*, unsigned int)",_ZN3app4util19AppRenderingManager13RemoveDrawEnvENS1_15RenderPlaceType3TagEPN4gfl215renderingengine10scenegraph8instance11DrawEnvNodeEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00207F3C,63ea5ddf584b8212f3b6d190e702ce8f7d0bff688749cb52f2aa893699751067,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00308020,0x00208020,"app::util::AppRenderingManager::SetRaderChart(app::util::AppRenderingManager::RenderPlaceType::Tag, app::tool::RaderChart*)",_ZN3app4util19AppRenderingManager13SetRaderChartENS1_15RenderPlaceType3TagEPNS_4tool10RaderChartE,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00208020,12d6a5081afc188c72d137ef190f466aacf9fa148efbc235c6aeaa91f900190d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00308094,0x00208094,"app::util::AppRenderingManager::AddDressUpModel(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::DressUpModel*, unsigned int)",_ZN3app4util19AppRenderingManager15AddDressUpModelENS1_15RenderPlaceType3TagEPN7poke_3d5model12DressUpModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00208094,c6f0a6d2ee26fd340f125a94a8a18898ca1b29eabf3f7dce4249a9d2e3df8793,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003081CC,0x002081CC,"app::util::AppRenderingManager::RemovePokeModel(app::util::AppRenderingManager::RenderPlaceType::Tag, PokeTool::PokeModel*, unsigned int)",_ZN3app4util19AppRenderingManager15RemovePokeModelENS1_15RenderPlaceType3TagEPN8PokeTool9PokeModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002081CC,ac31d2e68431223f8cffddd469ad44a49106429b088a95979ca00501cc5d47bd,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030835C,0x0020835C,"app::util::AppRenderingManager::SetEffectCamera(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::BaseCamera*, unsigned int)",_ZN3app4util19AppRenderingManager15SetEffectCameraENS1_15RenderPlaceType3TagEPN7poke_3d5model10BaseCameraEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020835C,1ebc452cacf993ce5129e0ef1c1057578973e56f027b804696131a40d3c833f8,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003083E0,0x002083E0,app::util::AppRenderingManager::UnsetRaderChart(app::util::AppRenderingManager::RenderPlaceType::Tag),_ZN3app4util19AppRenderingManager15UnsetRaderChartENS1_15RenderPlaceType3TagE,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002083E0,34c1c7aa9e6f68c4e9c80043bf90b6e76dbe6d36ad87bb1372165eb81d697c7c,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030843C,0x0020843C,"app::util::AppRenderingManager::RemoveCharaModel(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::CharaModel*, unsigned int)",_ZN3app4util19AppRenderingManager16RemoveCharaModelENS1_15RenderPlaceType3TagEPN7poke_3d5model10CharaModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020843C,0bc8ee530d69c699408e4143bf527a53e86e8520f07cd26e1391e3c2c3876b93,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00308570,0x00208570,"app::util::AppRenderingManager::StartAsyncCreate(app::util::AppRenderingManager::Description const&, app::util::Heap*, System::nijiAllocator*, gfl2::fs::AsyncFileManager*)",_ZN3app4util19AppRenderingManager16StartAsyncCreateERKNS1_11DescriptionEPNS0_4HeapEPN6System13nijiAllocatorEPN4gfl22fs16AsyncFileManagerE,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00208570,a8938d14227963edbaae04795b10f14fea16f0815e4509fae9b3555be8c0370c,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030894C,0x0020894C,"app::util::AppRenderingManager::UnsetEffectCamera(app::util::AppRenderingManager::RenderPlaceType::Tag, unsigned int)",_ZN3app4util19AppRenderingManager17UnsetEffectCameraENS1_15RenderPlaceType3TagEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020894C,544106db067a37c3cc289c4930f4e44a3637be694f413128d088788d1a03262d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003089C0,0x002089C0,"app::util::AppRenderingManager::RemoveDressUpModel(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::DressUpModel*, unsigned int)",_ZN3app4util19AppRenderingManager18RemoveDressUpModelENS1_15RenderPlaceType3TagEPN7poke_3d5model12DressUpModelEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002089C0,48bd94be208772a008911cd6006c87aaa11340ba7d34246722b7f28bc0e9030d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00308AF8,0x00208AF8,"app::util::AppRenderingManager::SetEffectAppCamera(app::util::AppRenderingManager::RenderPlaceType::Tag, app::util::AppCamera*, unsigned int)",_ZN3app4util19AppRenderingManager18SetEffectAppCameraENS1_15RenderPlaceType3TagEPNS0_9AppCameraEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00208AF8,6486775d9fad549244e5e1561ef10083eb09917e06f137235eddaa77959f5401,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00308C58,0x00208C58,"app::util::AppRenderingManager::CreateDefaultCamera(app::util::Heap*, gfl2::renderingengine::scenegraph::instance::DrawEnvNode**, poke_3d::model::BaseCamera**, app::util::AppRenderingManager::RenderPlaceType::Tag)",_ZN3app4util19AppRenderingManager19CreateDefaultCameraEPNS0_4HeapEPPN4gfl215renderingengine10scenegraph8instance11DrawEnvNodeEPPN7poke_3d5model10BaseCameraENS1_15RenderPlaceType3TagE,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00208C58,9c3a2b73451719c9e41b225ce092c515e28b697f16a76af5d0d16bc50a530f89,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00309290,0x00209290,"app::util::AppRenderingManager::CreateDefaultDrawEnv(app::util::Heap*, app::util::AppRenderingManager::PresetType::Tag, unsigned int)",_ZN3app4util19AppRenderingManager20CreateDefaultDrawEnvEPNS0_4HeapENS1_10PresetType3TagEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00209290,d4e6ba422d1e5be4b82278f3cb21a768b6c1be4dd54811df2fef61807a63f254,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00309620,0x00209620,"app::util::AppRenderingManager::UnsetEffectAppCamera(app::util::AppRenderingManager::RenderPlaceType::Tag, unsigned int)",_ZN3app4util19AppRenderingManager20UnsetEffectAppCameraENS1_15RenderPlaceType3TagEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00209620,10ee48355f6baa5e4f26c622d1ac8216e8396ce1e0657a28508382d6cd12ba49,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003096F4,0x002096F4,"app::util::AppRenderingManager::SetEffectRenderPathConfig(app::util::AppRenderingManager::RenderPlaceType::Tag, gfl2::Effect::EffectRenderPath::Config const&, unsigned int)",_ZN3app4util19AppRenderingManager25SetEffectRenderPathConfigENS1_15RenderPlaceType3TagERKN4gfl26Effect16EffectRenderPath6ConfigEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002096F4,e2ed7187c076ed834fbb6081ff30363b7786b5e423e6ce5ac0c2d697d6beaaad,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00309DB8,0x00209DB8,App::Tool::ItemEffect::End(),_ZN3App4Tool10ItemEffect3EndEv,App::Tool::ItemEffect,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00209DB8,cc87c832bc83784bc53c539e63ccb45753dd5dfb6c951794c28d2acb93ebbc3a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00309E18,0x00209E18,"app::util::AppRenderingManager::UnsetEffectRenderPathConfig(app::util::AppRenderingManager::RenderPlaceType::Tag, unsigned int)",_ZN3app4util19AppRenderingManager27UnsetEffectRenderPathConfigENS1_15RenderPlaceType3TagEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00209E18,8485946c90f6642f79aefb5e43b39ab5804d0aa0f1113fcabc8f5507eaca0fca,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030AC78,0x0020AC78,app::util::AppRenderingManager::Draw(gfl2::gfx::CtrDisplayNo),_ZN3app4util19AppRenderingManager4DrawEN4gfl23gfx12CtrDisplayNoE,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020AC78,2c98886a4c23fa49a09974848d995d2dc697f0ef632d7027334f49ef28d8d73a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030B844,0x0020B844,app::util::AppRenderingManager::Update(),_ZN3app4util19AppRenderingManager6UpdateEv,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020B844,64a5dbe54cf179a8b021babe9470a08871c6ade83e495be6823af24e247ff251,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030BA38,0x0020BA38,app::util::AppRenderingManager::PreDraw(),_ZN3app4util19AppRenderingManager7PreDrawEv,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020BA38,cf2c4d80aff182d35a0453a37c0f83528f9c93267da3bc3288c2d0a482c6d06a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030BA50,0x0020BA50,"app::util::AppRenderingManager::AddModel(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::BaseModel*, unsigned int, bool)",_ZN3app4util19AppRenderingManager8AddModelENS1_15RenderPlaceType3TagEPN7poke_3d5model9BaseModelEjb,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020BA50,de32b41e85350ee6db698a5afb2186decd498aa92442b9c40f19aedf1c086d57,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030BB68,0x0020BB68,"app::util::AppRenderingManager::SetCamera(app::util::AppRenderingManager::RenderPlaceType::Tag, poke_3d::model::BaseCamera*, unsigned int)",_ZN3app4util19AppRenderingManager9SetCameraENS1_15RenderPlaceType3TagEPN7poke_3d5model10BaseCameraEj,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020BB68,b125a332faa68d978a97eb7f382bee4c5d1121740b39065cf9c44ebef2eb4f04,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030BBF0,0x0020BBF0,app::util::AppRenderingManager::AppRenderingManager(),_ZN3app4util19AppRenderingManagerC1Ev,app::util::AppRenderingManager,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020BBF0,4df60633665e045ba9dbebff618b5ef45f36429eb5d97a82321ff032d200e044,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C154,0x0020C154,app::util::GetPokeNextLvExpNum(pml::pokepara::PokemonParam const*),_ZN3app4util19GetPokeNextLvExpNumEPKN3pml8pokepara12PokemonParamE,app::util,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C154,b96aa3ab88e03a9001229ee49a0bd5f97b25c4009b044d17ae117abdc9aa093a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C190,0x0020C190,"app::util::KeyRepeatController::UpdateInfo(gfl2::ui::VectorDevice*, unsigned int, unsigned int, gfl2::ui::Button*)",_ZN3app4util19KeyRepeatController10UpdateInfoEPN4gfl22ui12VectorDeviceEjjPNS3_6ButtonE,app::util::KeyRepeatController,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C190,b9e9c773bb1274be16f08525d7ff46f36c3a148bdca02c900285679f80023d85,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C1A4,0x0020C1A4,app::util::KeyRepeatController::IsRepeat(unsigned int),_ZN3app4util19KeyRepeatController8IsRepeatEj,app::util::KeyRepeatController,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C1A4,18616d0188ff1eeea71e0cedcba3ca914bf8c6f3614ebd11dde6cdfb264fb999,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C2FC,0x0020C2FC,"app::util::KeyRepeatController::SetMaxPos(unsigned int, unsigned int)",_ZN3app4util19KeyRepeatController9SetMaxPosEjj,app::util::KeyRepeatController,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C2FC,a922b360533259a80b4b4ad3de52e1479ad4354354b5d1213f24c73296644499,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C308,0x0020C308,"app::util::KeyRepeatController::KeyRepeatController(unsigned int, unsigned int)",_ZN3app4util19KeyRepeatControllerC1Ejj,app::util::KeyRepeatController,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C308,11cb68d852ab7cf91244aefa9a8e96a78d3a4ec4c54d0c1805e895c62dc13b81,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C900,0x0020C900,app::util::AppDemoUtilityHelper::End(),_ZN3app4util20AppDemoUtilityHelper3EndEv,app::util::AppDemoUtilityHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C900,02cde583b1ad292b4f6acabe57301f418f8012f865ac95ff20e022b57628168c,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030C95C,0x0020C95C,app::util::AppDemoUtilityHelper::Begin(gfl2::heap::CtrHeapBase*),_ZN3app4util20AppDemoUtilityHelper5BeginEPN4gfl24heap11CtrHeapBaseE,app::util::AppDemoUtilityHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020C95C,0bcebc73402eff750e2e6de3dc94d4518298a913e00479b1c812ef7cc24c74a9,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030CA14,0x0020CA14,app::util::AppDemoUtilityHelper::AppDemoUtilityHelper(),_ZN3app4util20AppDemoUtilityHelperC1Ev,app::util::AppDemoUtilityHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020CA14,cb1e1f3c74a50a36f9d1ee238b34551d56ec85b43480e60ecdaaf3717185d02e,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030CA70,0x0020CA70,app::util::AppDemoUtilityHelper::~AppDemoUtilityHelper(),_ZN3app4util20AppDemoUtilityHelperD1Ev,app::util::AppDemoUtilityHelper,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020CA70,9f8b76baecb0eb408bc24c3ab447bd5f67806b267c81ddea4b051383621ce81b,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030CCB0,0x0020CCB0,app::util::AppUtilFileControlState::IsEnd(),_ZN3app4util23AppUtilFileControlState5IsEndEv,app::util::AppUtilFileControlState,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020CCB0,10430fa3d16ffba24c0c53ea20fadb838b7e666d66f72b57af707acdd291311a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030CD2C,0x0020CD2C,app::util::AppUtilFileControlState::Update(),_ZN3app4util23AppUtilFileControlState6UpdateEv,app::util::AppUtilFileControlState,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020CD2C,1fc236b170ccacbe794dad37ffae331dcbd5fa89759a86b4ee4bd3d0486a2a6b,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x0030CF48,0x0020CF48,"app::util::AppUtilFileControlState::AppUtilFileControlState(unsigned int, gfl2::heap::CtrHeapBase*, bool, unsigned int, gfl2::fs::ToolDefine::ArcLangType::Tag)",_ZN3app4util23AppUtilFileControlStateC1EjPN4gfl24heap11CtrHeapBaseEbjNS2_2fs10ToolDefine11ArcLangType3TagE,app::util::AppUtilFileControlState,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0020CF48,1fb63b971a698fc4638ca08087339716f07c6180cdb307f5ed4c4f0874673fba,Static address resolved from CRS segment base
