cluster_id,blocker,namespace,shared_dependency,module,candidate_count,total_size,checker_pass,known_symbols,unknown_types,offsets,score,priority,addresses
210183727251,unknown this-pointer type,Field::EventWork,,static.crs,2,80,2,2,5,,26,LOW,0x0039A500;0x0039A058
15d726738c3e,uncertain member offset,NetAppLib::JoinFesta::JoinFestaPersonalData,,static.crs,2,44,2,2,5,0x2c;0x30,26,LOW,0x004AAA40;0x004AAEDC
5f483de13e0b,uncertain member offset,App::Tool::NewPaneList,,static.crs,2,128,2,2,6,0x10;0xca;0xcc;0xce;0x138;0x13a,25,LOW,0x002CC1CC;0x002CBDC0
a307af4e30a8,unresolved external call,pml::waza::ZenryokuWazaSystem,FUN_00313d7c,static.crs,2,40,2,2,6,,25,LOW,0x00313CDC;0x00313CF0
bd7f03d6952e,unresolved external call,Field::FieldSound,FUN_003aa4f0,static.crs,2,32,2,2,8,,23,LOW,0x003741B4;0x003741C4
52a054bec3b4,unknown this-pointer type,app::util::KeyRepeatController,,static.crs,2,32,2,2,8,,23,LOW,0x0030C2FC;0x0030C190
4980facbfe3b,unresolved external call,App::PokeList::PokeListSimpleFrame,FUN_0048d2f4,static.crs,1,44,1,1,0,0x68,18,LOW,0x0048D308
5b8c96b912bf,unresolved external call,App::Resort::ResortDataManager,Destroy,static.crs,1,52,1,1,0,0x28,18,LOW,0x002D8A48
dbbb804130e2,unresolved external call,App::Tool::ItemEffect,FUN_0029af08,static.crs,1,44,1,1,0,0xc,18,LOW,0x002C87BC
d7ace63391ac,uncertain member offset,App::Tool::NewPaneList,VectorFloatToUnsigned,static.crs,1,24,1,1,0,0x9c;0xa0,18,LOW,0x002CB7CC
1c0be3f11318,uncertain member offset,App::Tool::TalkWindow,app::util::G2DUtil::IsAnimeEnd,static.crs,1,60,1,1,0,0x60,18,LOW,0x002CB3E8
c856825f77b3,uncertain member offset,Field::Area,GFLassertStop,static.crs,1,44,1,1,0,0x68,18,LOW,0x00394BA8
8805fd083f24,unresolved external call,Field::FieldScript::FieldScriptSystem,FUN_00497210,static.crs,1,36,1,1,0,0x28,18,LOW,0x0037FB78
4edc5ec10fd1,unresolved external call,Field::FieldScript::FieldScriptSystem,FUN_0037f3bc,static.crs,1,48,1,1,0,0x28;0x34,18,LOW,0x0038109C
e3b1e3a4797c,uncertain member offset,Field::FieldScript::ScriptMoveModelManager,CONCAT44,static.crs,1,48,1,1,0,0x1a8,18,LOW,0x00382FE0
517039c45503,uncertain member offset,Field::FieldScript::Work,,static.crs,1,24,1,1,0,0xb0,18,LOW,0x00383428
2fa3b9fa64e8,uncertain member offset,Field::FieldSodateya,gfl2::heap::Manager::GetHeapByHeapId,static.crs,1,76,1,1,0,0xc;0x10;0x6c,18,LOW,0x00385F5C
4133290b2be9,unresolved external call,Field::FieldSound,FUN_003ae140,static.crs,1,40,1,1,0,0x24,18,LOW,0x00374650
c002dc2a3f5b,unresolved external call,Field::MoveModel::FieldMoveCodeManager,,static.crs,1,20,1,1,0,,18,LOW,0x0039FB24
3a07da6936e2,unresolved external call,Field::MoveModel::FieldMoveModel,,static.crs,1,24,1,1,0,0x48c,18,LOW,0x0039DD88
69a7717ac59e,unresolved external call,FullPowerEffectRenderPath0,FUN_00162778,static.crs,1,80,1,1,0,,18,LOW,0x00161824
bdc8b5aa02d4,unresolved external call,FullPowerEffectRenderPath1,FUN_001632d8,static.crs,1,88,1,1,0,,18,LOW,0x00162254
5aba28228c89,uncertain member offset,NetApp::Evolution::APP_PARAM,,static.crs,1,28,1,1,0,0x20;0x28,18,LOW,0x004A2AA0
b434d760cb19,unresolved external call,NetApp::Live::LiveNet,,static.crs,1,4,1,1,0,,18,LOW,0x004A2A74
a3a8f9f9ffd9,uncertain member offset,NetApp::NBR::NBRNet,,static.crs,1,12,1,1,0,0x10,18,LOW,0x002FE948
518ee142edce,unresolved external call,NetApp::NBR::NBRNet,FUN_0040c9d8,static.crs,1,16,1,1,0,,18,LOW,0x004A2C40
f89436ec0e87,unresolved external call,NetApp::NBR::NBRNet,FUN_003d34f8,static.crs,1,80,1,1,0,,18,LOW,0x003D6B54
da6f822e93d2,unresolved external call,NetAppLib::JoinFesta::InformationMessageData,JoinFestaPersonalData::~JoinFestaPersonalData,static.crs,1,24,1,1,0,,18,LOW,0x004693B4
7b0f88db52c0,unresolved external call,NetAppLib::JoinFesta::JoinFestaPersonalData,,static.crs,1,24,1,1,0,,18,LOW,0x00469358
dcfbb065214a,unresolved external call,NetAppLib::JoinFesta::JoinFestaSelectWordTable,__aeabi_memclr4,static.crs,1,52,1,1,0,0x50;0x58,18,LOW,0x004702D4
2be550adcd72,uncertain member offset,NetAppLib::JoinFestaUI::JoinFestaAttractionData,JoinFesta::JoinFestaPersonalData::Copy,static.crs,1,40,1,1,0,0x248;0x249,18,LOW,0x004490E8
0cd61f28c270,uncertain member offset,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase,UI::NetAppMenuCursor::CanDestroy,static.crs,1,4,1,1,0,0xa4,18,LOW,0x004AA54C
5c889ede6bd3,unresolved external call,NetAppLib::JoinFestaUI::JoinFestaSurveyLowerView,FUN_0044936c,static.crs,1,120,1,1,0,0x14;0xa0;0xc4;0xcc;0xd0;0xd4;0xd8;0xdc;0xe0,18,LOW,0x00449CFC
9812f0cd61ca,unresolved external call,NetAppLib::P2PTrade::P2PTradeRequestClient,FUN_0046351c,static.crs,1,52,1,1,0,0x1040,18,LOW,0x00464D58
c0be788282c1,unresolved external call,NetAppLib::System::ApplicationSystemBase,Destroy,static.crs,1,56,1,1,0,,18,LOW,0x00460EB8
e1de4520980e,unresolved external call,NetAppLib::System::NetAppFrameBase,FUN_003f4b4c,static.crs,1,28,1,1,0,,18,LOW,0x0045ED4C
d4fe51f64b9e,unresolved external call,NetAppLib::UI::NetAppQRTexture,gfl2::heap::GflHeapFreeMemoryBlock,static.crs,1,32,1,1,0,,18,LOW,0x00458F9C
14d9ec1bd6c6,unresolved external call,NetAppLib::UI::NetAppRegulationUpperView,System::NetApplicationViewBase::NetApplicationViewBase,static.crs,1,120,1,1,0,0x2c,18,LOW,0x0045B014
687150757aba,unresolved external call,NetAppLib::Util::NetAppTimeout,,static.crs,1,32,1,1,0,,18,LOW,0x0045B5D4
652d517c31f9,unresolved external call,NetLib::Delivery::DeliveryManager,FUN_004a2da8,static.crs,1,16,1,1,0,,18,LOW,0x003E0794
536492fc9a73,unresolved external call,NetLib::P2P::P2pConnectionManager,,static.crs,1,28,1,1,0,0x18d,18,LOW,0x003D6BA4
39a0c93f49ae,unresolved external call,NetLib::Validation::PokemonValidation,FUN_0027ecec,static.crs,1,84,1,1,0,,18,LOW,0x003D098C
9f8d36d2d730,unresolved external call,PokeTool,FUN_00431810,static.crs,1,100,1,1,0,,18,LOW,0x0043008C
b961518a6223,uncertain member offset,PokeTool::PokeModel,gfl2::fs::BinLinkerAccessor::GetData,static.crs,1,80,1,1,0,0x1254,18,LOW,0x004357A4
3812246bf8e7,unresolved external call,Regulation,gfl2::heap::GflHeapFreeMemoryBlock,static.crs,1,48,1,1,0,,18,LOW,0x0015AFBC
ecf89d31cc90,unresolved external call,Regulation,gfl2::math::Crc::Crc16,static.crs,1,60,1,1,0,0x10,18,LOW,0x00474E74
7e1c4bda5c02,unresolved external call,Savedata::GameTime,,static.crs,1,32,1,1,0,0x50;0x54,18,LOW,0x004A8220
d21867ad116d,unresolved external call,Savedata::GameTime,FUN_004435bc,static.crs,1,32,1,1,0,,18,LOW,0x004438F4
aee9288812df,uncertain member offset,Savedata::GtsData,gfl2::str::StrBuf::PutStr,static.crs,1,24,1,1,0,0x112,18,LOW,0x00443480
d8cfaba05383,unresolved external call,Savedata::MyItem,CONCAT44,static.crs,1,80,1,1,0,,18,LOW,0x004A80D8
759dae018c34,uncertain member offset,Savedata::MyStatus,gfl2::str::StrBuf::PutStr,static.crs,1,20,1,1,0,0x40,18,LOW,0x00443958
f5f18ce33a47,unresolved external call,Savedata::MyStatus,,static.crs,1,24,1,1,0,,18,LOW,0x00443D40
8e890050de08,unresolved external call,Savedata::MyStatus,DressUpParamSaveData,static.crs,1,40,1,1,0,0x5c,18,LOW,0x00443CF4
bb3b9e375211,unresolved external call,Savedata::MysteryGiftSave::MYSTERY_GIFT_RECV_DATA,FUN_00277be0,static.crs,1,64,1,1,0,0x310,18,LOW,0x0043CF9C
0928bf54127f,shared header change required,Savedata::Sodateya,,static.crs,1,20,1,1,0,,18,LOW,0x00444A78
c2dbf366011e,unresolved external call,Savedata::ZukanData,__aeabi_memclr4,static.crs,1,104,1,1,0,0x8ec;0x8f0;0x8f4;0x8f8;0xf7c,18,LOW,0x00446E7C
2b97bf884e73,unresolved external call,Sound,FUN_0035c018,static.crs,1,72,1,1,0,,18,LOW,0x003A98D8
328881b78c69,uncertain member offset,System::DeviceTurnWatcher,,static.crs,1,36,1,1,0,0x10,18,LOW,0x003E5BC4
d7fc5edde7c1,unresolved external call,System::EnvAccessor,gfl2::animation::DrawEnvAnimationController::~DrawEnvAnimationController,static.crs,1,24,1,1,0,,18,LOW,0x003E4BC0
07c0509fe2a1,unresolved external call,__rw::__rw_locale_vector<std::__rw_open_cat_data>,__aeabi_vec_delete,static.crs,1,16,1,1,0,,18,LOW,0x00103FEC
659987903cde,unresolved external call,__rw::__rw_locale_vector<std::string>,__aeabi_vec_delete,static.crs,1,16,1,1,0,,18,LOW,0x00301910
42eddd9aca0d,unresolved external call,app::sort::StringBinary,,static.crs,1,72,1,1,0,0x14,18,LOW,0x0048D568
02bbd0ea3727,unresolved external call,app::tool::AppToolBaseGrpFont,,static.crs,1,24,1,1,0,,18,LOW,0x002F6864
81a4539d9dbd,unresolved external call,app::tool::AppToolTrainerIconRendering,,static.crs,1,36,1,1,0,,18,LOW,0x002FD28C
59697eed5d74,unresolved external call,app::tool::AppToolTrainerIconRendering,FUN_002e8a28,static.crs,1,112,1,1,0,0x1d,18,LOW,0x002FD218
a852624ce6ed,unresolved external call,app::tool::ModelViewerSequence,,static.crs,1,24,1,1,0,,18,LOW,0x002FA968
7183216cb874,uncertain member offset,app::tool::PaneList,VectorFloatToUnsigned,static.crs,1,24,1,1,0,0x18;0x6c,18,LOW,0x0048E65C
6c0edec485c8,uncertain member offset,app::tool::ResourceLoader,gfl2::heap::GflHeapFreeMemoryBlock,static.crs,1,80,1,1,0,0xc;0x10;0x14,18,LOW,0x002F03C8
36bd306e9ba4,unresolved external call,app::tool::ResourceLoader,gfl2::heap::GflHeapFreeMemoryBlock,static.crs,1,32,1,1,0,,18,LOW,0x002F0520
b34f4a4c05b8,unresolved external call,app::util::AppCountryRegionNameUtility,FUN_00100d28,static.crs,1,76,1,1,0,0x18;0x80bc,18,LOW,0x0030DD74
1a0600041f7e,unresolved external call,app::util::AppDemoUtilityHelper,,static.crs,1,56,1,1,0,,18,LOW,0x0030CA70
3f7ef5539645,unresolved external call,app::util::AppQRTextureCreateUtility,gfl2::qr::IQREncoder::CreateQREncoder,static.crs,1,96,1,1,0,0x11,18,LOW,0x0030DAC4
d927d8be266c,unresolved external call,app::util::EffectUtil,Destroy,static.crs,1,32,1,1,0,,18,LOW,0x0030618C
ec00bf493e12,unresolved external call,app::util::EffectUtil,Create,static.crs,1,72,1,1,0,0x10;0x14;0x18;0x1c;0x20;0x24,18,LOW,0x003060E4
53c68696d5b9,uncertain member offset,app::util::G2DUtil,gfl2::lyt::LytWk::GetHitPane,static.crs,1,72,1,1,0,0x14,18,LOW,0x0048EDF4
c5cb9c61a214,unresolved external call,app::util::G2DUtil,FUN_004999f4,static.crs,1,64,1,1,0,0x14,18,LOW,0x0030F7B4
38a3ac43bf3a,unresolved external call,app::util::GetPaneHelper,FUN_0049a1c0,static.crs,1,52,1,1,0,0xc,18,LOW,0x0049967C
691338e7d189,unresolved external call,gfl2::animation::JointController,FUN_0035fc00,static.crs,1,36,1,1,0,0x54,18,LOW,0x003601CC
a00697072457,unresolved external call,gfl2::animation::JointController,FUN_0035fbe8,static.crs,1,48,1,1,0,,18,LOW,0x0036019C
83758ec9acfd,unresolved external call,gfl2::lyt::LytSys,FUN_0034f828,static.crs,1,36,1,1,0,,18,LOW,0x003529B4
5d9633190532,unresolved external call,gfl2::math::SFMTRandom,FUN_0035903c,static.crs,1,36,1,1,0,,18,LOW,0x00358898
e11338cbbabb,unresolved external call,gfl2::pawn::PawnBase,FUN_00100244,static.crs,1,12,1,1,0,0xc;0x24;0x2c;0x34,18,LOW,0x0051AFA8
9aadc3798220,unresolved external call,gfl2::pawn::PawnBase,,static.crs,1,72,1,1,0,0x78;0x7c;0x80;0x84;0x88;0x8a,18,LOW,0x0035A5B0
0bd1a3cea0ac,unresolved external call,gfl2::pawn::PawnBase,FUN_0051a80c,static.crs,1,64,1,1,0,,18,LOW,0x0035A208
5257a650f9ac,unresolved external call,gfl2::renderingengine::scenegraph::resource::TextureResourceNodeFactory,,static.crs,1,8,1,1,0,,18,LOW,0x00332158
6a10fd737ddb,unresolved external call,gfl2::str::StrBuf,heap::GflHeapFreeMemoryBlock,static.crs,1,36,1,1,0,,18,LOW,0x00354704
18546c337768,unresolved external call,gfl2::str::StrBuf,FUN_00356704,static.crs,1,96,1,1,0,,18,LOW,0x00354600
04e7d3cd908a,unresolved external call,gfl2::system::Date,CARRY4,static.crs,1,128,1,1,0,,18,LOW,0x00478B40
fa989a8471d5,unresolved external call,gflnet2::boss::BossManager,,static.crs,1,68,1,1,0,0x18;0x1c;0x20;0x24;0x28,18,LOW,0x004A35A0
ff8b6ca7a2ba,unresolved external call,gflnet2::p2p::NetGame,,static.crs,1,12,1,1,0,,18,LOW,0x00407AB0
e1f5c7e6f552,unresolved external call,mw::qre::QREncoder,FUN_00447cc0,static.crs,1,32,1,1,0,,18,LOW,0x00163BA0
3eff17b8c9f4,unresolved external call,mw::qre::QREncoder,,static.crs,1,64,1,1,0,,18,LOW,0x00163ADC
b7a03b20576b,unresolved external call,pml::personal,FUN_0048fa9c,static.crs,1,12,1,1,0,,18,LOW,0x003162C8
96692d1576d9,unresolved external call,pml::pokepara::CoreParam,FUN_004908b4,static.crs,1,28,1,1,0,0xc,18,LOW,0x00318050
a2eb98b34160,unresolved external call,pml::pokepara::CoreParam,FUN_00319100,static.crs,1,44,1,1,0,0xc,18,LOW,0x004920C4
944a3de1599c,unresolved external call,poke_3d::model::BaseModel,FUN_0041118c,static.crs,1,60,1,1,0,0xe8,18,LOW,0x00418008
4a3c494ac81c,unresolved external call,poke_3d::model::BaseModel,FUN_004110b8,static.crs,1,68,1,1,0,0xe8,18,LOW,0x00417D1C
800d92dd1957,unresolved external call,poke_3d::model::BaseModel,FUN_004a44c4,static.crs,1,68,1,1,0,,18,LOW,0x004A5A0C
3a2889d16198,unresolved external call,poke_3d::model::BaseModel,FUN_0032a43c,static.crs,1,52,1,1,0,0x100;0x13c,18,LOW,0x004A5840
de4e001fa78c,uncertain member offset,poke_3d::model::DressUpModelResourceManagerCore,__aeabi_llsl,static.crs,1,108,1,1,0,0xc,18,LOW,0x004A5420
813891c510de,unresolved external call,print,CONCAT44,static.crs,1,16,1,1,0,,18,LOW,0x003BE598
7d5048e86f8e,unresolved external call,print,FUN_00354100,static.crs,1,16,1,1,0,,18,LOW,0x003BE5A8
8828cdf965dd,unresolved external call,print::ItemMessage,GetMessageArcId,static.crs,1,84,1,1,0,0x23,18,LOW,0x003BE5C0
28e18a7eb405,unresolved external call,print::MessageWindow,FUN_003558f8,static.crs,1,72,1,1,0,0x3c;0xcc,18,LOW,0x003BEACC
7dcb8ca7ac0c,unknown this-pointer type,App::FieldMenu::PlayData,,static.crs,1,12,1,1,1,,17,LOW,0x002E66E0
070b5aa9b30a,uncertain member offset,App::PokeList::IntermediateData,pml::PokeParty::GetMemberPointerConst,static.crs,1,52,1,1,1,0xc,17,LOW,0x002E0CB8
e2b253a7a042,unresolved external call,App::PokeList::PokeListSimpleFrame,FUN_002e31c4,static.crs,1,44,1,1,1,,17,LOW,0x002E47A0
89f28a6c799b,uncertain member offset,App::Tool::CommonMessageWindowManipulator,,static.crs,1,32,1,1,1,0x60,17,LOW,0x00354EB4
0328e9b1172c,uncertain member offset,App::Tool::CommonMessageWindowManipulator,TimeIcon::StartAnime,static.crs,1,96,1,1,1,0xc;0x14;0x18;0x1c;0x40;0x44;0x48;0x4c;0x60,17,LOW,0x002D20C8
ffc3a9781676,uncertain member offset,App::Tool::CommonMessageWindowView,HideMessage,static.crs,1,44,1,1,1,0xe4,17,LOW,0x002D1CD8
665e292f760a,uncertain member offset,App::Tool::CommonMessageWindowView,CommonMessageWindowManipulator::ShowMessage,static.crs,1,52,1,1,1,0x8c;0xe4,17,LOW,0x002D1D04
891abcbe21a1,unresolved external call,App::Tool::MapManager,CalcIconPosition,static.crs,1,24,1,1,1,0x20;0x170;0x174;0x178;0x19c;0x1a0,17,LOW,0x002C9B48
1d0a0e136ff6,unresolved external call,App::Tool::MapManager,FUN_002c9ed8,static.crs,1,44,1,1,1,0x20,17,LOW,0x002CA2B0
e3ae3bedd600,uncertain member offset,App::Tool::MessageMenuView,,static.crs,1,16,1,1,1,0xa0,17,LOW,0x002CE0F8
4ca82b80c84b,uncertain member offset,App::Tool::MessageMenuView,CommonMessageWindowManipulator::SetMessageSpeed,static.crs,1,16,1,1,1,0x94,17,LOW,0x002D1DA0
137d59462366,uncertain member offset,App::Tool::NewPaneList,app::util::ScrollBar::~ScrollBar,static.crs,1,40,1,1,1,0x134,17,LOW,0x002CC50C
53a120ae51a9,uncertain member offset,App::Tool::SlideScroll,,static.crs,1,68,1,1,1,0x14;0x16;0x18;0x1a,17,LOW,0x002CDEEC
6cea2152d5cc,uncertain member offset,App::Tool::TalkWindow,print::MessageWindow::SetMessageSpeed,static.crs,1,56,1,1,1,0x60,17,LOW,0x002CB150
995aeaf74411,uncertain member offset,App::Tool::TalkWindow,app::util::G2DUtil::SetMessageFinishMode,static.crs,1,72,1,1,1,0x60,17,LOW,0x002CB374
f332bad29909,unknown this-pointer type,App::Tool::TalkWindow,app::util::G2DUtil::AddDrawableLytWkForOneFrame,static.crs,1,72,1,1,1,,17,LOW,0x002CB46C
096abf22a42e,ABI uncertainty,Field::Encount::EncountWork,GetInstance,static.crs,1,28,1,1,1,,17,LOW,0x00396ECC
6f5135a269ad,unresolved external call,Field::EvTime,AlolaTime,static.crs,1,68,1,1,1,,17,LOW,0x003967F4
a4d0cc9599fa,unresolved external call,Field::EventScriptCall,FUN_0037f5fc,static.crs,1,124,1,1,1,0x20;0x34,17,LOW,0x0038C128
482aaa8126dd,unresolved external call,Field::FieldBerryManager,gfl2::fs::BinLinkerAccessor::GetData,static.crs,1,84,1,1,1,,17,LOW,0x0049DE98
5b69d2926620,uncertain member offset,Field::FieldItemManager,,static.crs,1,32,1,1,1,0x260,17,LOW,0x0038D50C
73ae84d4184a,unresolved external call,Field::FieldScript::FieldScriptSystem,FUN_0038014c,static.crs,1,32,1,1,1,,17,LOW,0x0038032C
4f9ef035fb15,unresolved external call,Field::FieldScript::FuncSetFieldInit,FUN_003a2238,static.crs,1,60,1,1,1,,17,LOW,0x0037DC10
9b6d6dd31126,unknown this-pointer type,Field::FieldSound,Sound::IsMEFinished,static.crs,1,28,1,1,1,,17,LOW,0x0037400C
65156bb56270,unknown this-pointer type,Field::FieldSound,ChangeBGMPlayerVolume,static.crs,1,28,1,1,1,,17,LOW,0x00374608
d63f65b4bb4e,unresolved external call,Field::FieldSound,ChangeBGMPlayerVolume,static.crs,1,32,1,1,1,,17,LOW,0x00374678
cb04d6f1c59a,unresolved external call,Field::FieldSound,FUN_003740d0,static.crs,1,36,1,1,1,0x18;0x1c,17,LOW,0x00373E58
75a58f3e0ec3,unresolved external call,Field::FieldSound,FUN_003ad2a0,static.crs,1,44,1,1,1,0x18;0x1c,17,LOW,0x003746CC
30985302596f,unresolved external call,Field::FieldSound,FUN_003ade48,static.crs,1,36,1,1,1,0x20,17,LOW,0x00374624
518d95ea4fe0,unresolved external call,Field::FieldSound,FUN_003ad9e4,static.crs,1,40,1,1,1,,17,LOW,0x00374028
a9661dfb936e,unresolved external call,Field::Location,,static.crs,1,60,1,1,1,0xc;0x10;0x14;0x18;0x1c;0x20,17,LOW,0x003998F4
8579846d27dd,ABI uncertainty,Field::MoveModel::FieldActionCommandManager,,static.crs,1,20,1,1,1,,17,LOW,0x003A6300
45bfafc8dac6,uncertain member offset,Field::MoveModel::FieldMoveCodeManager,CONCAT44,static.crs,1,48,1,1,1,0x68;0x6c,17,LOW,0x0039FC14
20947ac139e7,unresolved external call,Field::MoveModel::FieldMoveModel,CONCAT44,static.crs,1,40,1,1,1,0xf4;0xf8,17,LOW,0x0039D0D0
7121d572a04d,unresolved external call,Field::MoveModel::FieldMoveModelAreaCharaAccessor,,static.crs,1,16,1,1,1,,17,LOW,0x003A8424
60d458e31f7b,ABI uncertainty,Field::MoveModel::FieldMoveModelManager,GetInstance,static.crs,1,24,1,1,1,,17,LOW,0x003A5210
3c18ba814908,uncertain member offset,Field::MoveModel::FieldMoveModelManager,,static.crs,1,36,1,1,1,0xc,17,LOW,0x003A4F64
3697e910721e,unknown this-pointer type,Field::MoveModel::FieldMoveModelManager,FieldMoveModelManager::GetFieldMoveEventModelIndexFromFreeSpace,static.crs,1,36,1,1,1,,17,LOW,0x003A5348
27c93d6c4bf2,unknown this-pointer type,Field::MoveModel::FieldMoveModelPlayer,,static.crs,1,16,1,1,1,,17,LOW,0x003A16B0
4deb1a219750,ABI uncertainty,GameSys::AlolaTime,GetInstance,static.crs,1,12,1,1,1,,17,LOW,0x003F3DEC
58e7a69b4ad1,unknown this-pointer type,GameSys::AlolaTime,gfl2::system::Date::GetMinute,static.crs,1,72,1,1,1,,17,LOW,0x004A3380
300e70764862,unknown this-pointer type,GameSys::AlolaTime,gfl2::system::Date::GetSecond,static.crs,1,72,1,1,1,,17,LOW,0x004A33CC
6a8becb1fe35,unresolved external call,GameSys::AlolaTime,gfl2::system::Date::Date,static.crs,1,40,1,1,1,,17,LOW,0x003F454C
f8bb2c3bda74,uncertain member offset,GameSys::GameManager,,static.crs,1,20,1,1,1,0xa8,17,LOW,0x004A3298
76ddd87a22b1,uncertain member offset,GameSys::GameProc,,static.crs,1,12,1,1,1,0x1c,17,LOW,0x003F3B30
74481bc1e7c3,unresolved external call,GameSys::TimeZone,FUN_003f3cd0,static.crs,1,84,1,1,1,,17,LOW,0x003F3BF4
a0a6d664da9a,ABI uncertainty,Global,mwmomobiclipDecoderGetQueueCapacity,static.crs,1,12,1,1,1,,17,LOW,0x00520ECC
7e7cdd140885,ABI uncertainty,Global,,static.crs,1,40,1,1,1,,17,LOW,0x00150C60
03f697ea51b6,unresolved external call,Global,FUN_0049ea40,static.crs,1,48,1,1,1,,17,LOW,0x00155224
b36b28f764fb,unknown this-pointer type,NetApp::Evolution::APP_PARAM,,static.crs,1,36,1,1,1,,17,LOW,0x004A2ABC
cc660b488d40,unresolved external call,NetApp::Evolution::APP_PARAM,FUN_00319d18,static.crs,1,20,1,1,1,0x24;0x28,17,LOW,0x0031D9B0
af80e55eaf8e,ABI uncertainty,NetApp::Live::LiveNet,GetInstance,static.crs,1,40,1,1,1,,17,LOW,0x004A2A78
9e3b5482541e,unresolved external call,NetApp::Live::LiveNet,Regulation::Serialize,static.crs,1,48,1,1,1,0x18;0x19;0x6c54,17,LOW,0x0049396C
b661494e7528,ABI uncertainty,NetApp::NBR::NBRNet,GetConnectionCount,static.crs,1,20,1,1,1,,17,LOW,0x003CEFF4
101a43dd1db9,unknown this-pointer type,NetApp::NBR::NBRNet,,static.crs,1,12,1,1,1,,17,LOW,0x003CF2C0
245096ec7ce0,unresolved external call,NetApp::NBR::NBRNet,NetLib::P2P::P2pPacketTransfer::SendDataCommand,static.crs,1,116,1,1,1,0x20;0x24;0x10024;0x10028;0x1002c,17,LOW,0x003CEEC4
3f354d72cb0b,ABI uncertainty,NetApp::QR,Savedata::IncRecord,static.crs,1,8,1,1,1,,17,LOW,0x003CD0E8
9621fa9a2e54,unresolved external call,NetApp::QR,FUN_00445784,static.crs,1,16,1,1,1,,17,LOW,0x003CD0D4
adfd349c8927,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaAttractionManager,GetInstance,static.crs,1,12,1,1,1,,17,LOW,0x004717D0
77a2128a5968,unknown this-pointer type,NetAppLib::JoinFesta::JoinFestaAttractionManager,,static.crs,1,12,1,1,1,,17,LOW,0x00471680
6c6d2046aea4,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaFacilitiesUtil,GetInstance,static.crs,1,36,1,1,1,,17,LOW,0x0046F728
d8d43e070f7b,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaPacketManager,GetInstance,static.crs,1,20,1,1,1,,17,LOW,0x00466618
187d3ed1a907,unresolved external call,NetAppLib::JoinFesta::JoinFestaPacketManager,FUN_004690d8,static.crs,1,44,1,1,1,0x14,17,LOW,0x0046940C
24fcdb314fcb,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaPacketUtil,GetInstance,static.crs,1,16,1,1,1,,17,LOW,0x00465F24
58decbdcbeff,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaPersonalData,,static.crs,1,8,1,1,1,,17,LOW,0x004AAC88
7c9b10d67e7f,unknown this-pointer type,NetAppLib::JoinFesta::JoinFestaPersonalData,SUB41,static.crs,1,12,1,1,1,,17,LOW,0x00467DE0
c9bfbb7ba1cd,unresolved external call,NetAppLib::JoinFesta::JoinFestaPersonalData,FUN_00356704,static.crs,1,20,1,1,1,0x10,17,LOW,0x004AB418
65bad310c5d8,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaPersonalDataManager,GetInstance,static.crs,1,12,1,1,1,,17,LOW,0x00473A20
f774fe5dde54,uncertain member offset,NetAppLib::JoinFesta::JoinFestaPersonalDataManager,,static.crs,1,16,1,1,1,0x260,17,LOW,0x004AB4B8
85de52782192,uncertain member offset,NetAppLib::JoinFesta::JoinFestaPersonalDataManager,CONCAT44,static.crs,1,56,1,1,1,0x250,17,LOW,0x00472ED0
a607e1d649f4,unresolved external call,NetAppLib::JoinFesta::JoinFestaPersonalDataManager,FUN_00468f50,static.crs,1,32,1,1,1,0x4f8,17,LOW,0x00473498
b751149ff8ac,ABI uncertainty,NetAppLib::JoinFesta::JoinFestaPersonalEvent,GetInstance,static.crs,1,8,1,1,1,,17,LOW,0x0046B248
b956b6e4ce60,uncertain member offset,NetAppLib::JoinFestaUI::JoinFestaAttractionSelectLowerView,app::util::G2DUtil::GetLayoutWork,static.crs,1,88,1,1,1,0x60,17,LOW,0x004531F8
05315ccaddc0,unknown this-pointer type,NetAppLib::JoinFestaUI::JoinFestaAttractionSelectLowerView,,static.crs,1,40,1,1,1,,17,LOW,0x00453250
2cb09bb94433,unresolved external call,NetAppLib::JoinFestaUI::JoinFestaPlayerData,JoinFesta::JoinFestaPersonalData::~JoinFestaPersonalData,static.crs,1,28,1,1,1,,17,LOW,0x004489EC
b61506d5a118,unresolved external call,NetAppLib::JoinFestaUI::JoinFestaPlayerData,FUN_004491cc,static.crs,1,76,1,1,1,,17,LOW,0x00448978
e1306135638e,uncertain member offset,NetAppLib::JoinFestaUI::JoinFestaPlayerListLowerViewBase,app::tool::MenuCursor::SetVisible,static.crs,1,12,1,1,1,0xac,17,LOW,0x004522DC
2a86f66825e2,unresolved external call,NetAppLib::JoinFestaUI::JoinFestaPlayerListManager,FUN_0057f9cc,static.crs,1,104,1,1,1,0x32,17,LOW,0x0044C3E0
b87714de879a,uncertain member offset,NetAppLib::JoinFestaUI::JoinFestaPlayerListMessageMenuLowerView,App::Tool::MessageMenuView::SetYNListMode,static.crs,1,108,1,1,1,0x2b;0xb0;0xb4,17,LOW,0x00455B30
